id,material_nr,Brand,material_desc,Currency,price
21235,303PS31010,kyocera,KYOCERA SHAFT CLUTCH FEED,usd,3.6
21236,303PS31011,kyocera,KYOCERA SHAFT CLUTCH FEED,usd,3.6
21237,303PS31020,kyocera,KYOCERA SHAFT DRIVE FEED A,usd,3.6
21238,303PS31040,kyocera,KYOCERA HOUSING DRIVE,usd,25.2
21239,303PS31050,kyocera,KYOCERA PLATE EARTH FEED,usd,1.2
21240,303PS31060,kyocera,KYOCERA PIN DRIVE FEED,usd,1.2
21241,303PS31070,kyocera,KYOCERA CUT WASHER 4-18,usd,1.2
21242,303PS31080,kyocera,KYOCERA SHAFT DRIVE FEED B,usd,2.4
21243,303PS31090,kyocera,KYOCERA SPRING FEED A,usd,1.2
21244,303PS31100,kyocera,KYOCERA GEAR Z21R,usd,1.2
21245,303PS31120,kyocera,KYOCERA SPONGE WIRE DRIVE,usd,1.2
21246,303PS34010,kyocera,KYOCERA LABEL CASSETTE 2,usd,1.2
21247,303PS46010,kyocera,KYOCERA WIRE DRAWER MFP,usd,32.4
21248,303PS46020,kyocera,KYOCERA WIRE DRAWER PF,usd,31.2
21249,303PS46030,kyocera,KYOCERA WIRE LIFT MOTOR,usd,3.6
21250,303PS46040,kyocera,KYOCERA WIRE CASSETTE SIZE,usd,22.8
21251,303PS46050,kyocera,KYOCERA WIRE UPPER LIMIT SENSOR,usd,1.2
21252,303PS46060,kyocera,KYOCERA WIRE VERTICAL SENSOR,usd,3.6
21253,303PS46070,kyocera,KYOCERA WIRE FEED MOTOR,usd,3.6
21254,303PS46080,kyocera,KYOCERA WIRE FEED MOTOR JOINT,usd,4.8
21255,303PS46090,kyocera,KYOCERA WIRE VERTICAL SENSOR JOINT,usd,4.8
21256,303PS46100,kyocera,KYOCERA WIRE CASSETTE SIZE JOINT,usd,4.8
21257,303PS46110,kyocera,KYOCERA WIRE CASSETTE HEATER JOINT,usd,22.8
21258,303PS93010,kyocera,KYOCERA CT-5196,usd,68.4
21259,303PS93011,kyocera,KYOCERA CT-5196,usd,73.2
21260,303PS94030,kyocera,KYOCERA PARTS DEHUMIDIFINR 240 SET SP,usd,51.6
21261,303PS94031,kyocera,KYOCERA PARTS DEHUMIDIFINR 240 SET SP,usd,49.2
21262,303PS94040,kyocera,KYOCERA PARTS PWB PF MAIN ASSY SP,usd,52.8
21263,303PS94050,kyocera,KYOCERA PARTS ROLLER CONVEYING VF SP,usd,4.8
21264,303PS94060,kyocera,KYOCERA PARTS MOTOR ASSY SP,usd,40.8
21265,303PT04010,kyocera,KYOCERA COVER RIGHT,usd,27.6
21266,303PT04020,kyocera,KYOCERA COVER FRONT DECK,usd,34.8
21267,303PT06010,kyocera,KYOCERA MOUNT PAPER SENSOR,usd,1.2
21268,303PT10010,kyocera,KYOCERA PLATE DECK FRONT,usd,30.0
21269,303PT10020,kyocera,KYOCERA PLATE DECK REAR,usd,30.0
21270,303PT10030,kyocera,KYOCERA PLATE DECK LOWER,usd,26.4
21271,303PT10040,kyocera,KYOCERA PLATE DECK RIGHT,usd,25.2
21272,303PT10050,kyocera,KYOCERA PLATE DECK LEFT,usd,25.2
21273,303PT10060,kyocera,KYOCERA PLATE DECK BOTTOM,usd,26.4
21274,303PT10110,kyocera,KYOCERA CURSOR DECK,usd,25.2
21275,303PT10120,kyocera,KYOCERA SLIDER DECK,usd,31.2
21276,303PT10130,kyocera,KYOCERA SHAFT DECK LIFT,usd,4.8
21277,303PT10140,kyocera,KYOCERA WIRE LIFT A,usd,25.2
21278,303PT10150,kyocera,KYOCERA WIRE LIFT B,usd,22.8
21279,303PT10180,kyocera,KYOCERA STOPPER PULLEY,usd,1.2
21280,303PT10190,kyocera,KYOCERA GUIDE RETARD DECK,usd,3.6
21281,303PT10200,kyocera,KYOCERA HOLDER DECK REAR,usd,3.6
21282,303PT10210,kyocera,KYOCERA SPACER DECK LIFT,usd,1.2
21283,303PT10211,kyocera,KYOCERA SPACER DECK LIFT,usd,1.2
21284,303PT10220,kyocera,KYOCERA GEAR DAMPER 100,usd,3.6
21285,303PT34010,kyocera,KYOCERA LABEL CASSETTE OPERATION,usd,1.2
21286,303PT34020,kyocera,KYOCERA LABEL PAPER LIMIT,usd,1.2
21287,303PT34030,kyocera,KYOCERA LABEL PAPER A4,usd,1.2
21288,303PT34040,kyocera,KYOCERA LABEL PAPER LT,usd,2.4
21289,303PT46010,kyocera,KYOCERA WIRE VERTICAL SENSOR JOINT,usd,4.8
21290,303PT46020,kyocera,KYOCERA WIRE CASSETTE SIZE JOINT,usd,22.8
21291,303PT94010,kyocera,KYOCERA PARTS PWB PF MAIN ASSY SP,usd,51.6
21292,303PT94040,kyocera,KYOCERA PARTS DEHUMIDIFINR 240 SET SP,usd,28.8
21293,303PV02030,kyocera,KYOCERA BASE RIGHT,usd,26.4
21294,303PV02090,kyocera,KYOCERA PARTITION FINISHER,usd,27.6
21295,303PV04010,kyocera,KYOCERA COVER TOP,usd,39.6
21296,303PV04020,kyocera,KYOCERA COVER TOP OPEN,usd,27.6
21297,303PV04030,kyocera,KYOCERA COVER FRONT,usd,42.0
21298,303PV04040,kyocera,KYOCERA COVER FRONT OPEN,usd,31.2
21299,303PV04050,kyocera,KYOCERA COVER REAR,usd,44.4
21300,303PV04060,kyocera,KYOCERA COVER LEFT UPPER,usd,25.2
21301,303PV04080,kyocera,KYOCERA COVER BOTTOM,usd,28.8
21302,303PV04100,kyocera,KYOCERA COVER FOOT MIDDLE,usd,24.0
21303,303PV07010,kyocera,KYOCERA GUIDE PUNCH,usd,24.0
21304,303PV24010,kyocera,KYOCERA GUIDE CONVEYING UPPER,usd,24.0
21305,303PV24020,kyocera,KYOCERA GUIDE CONVEYING LOWER,usd,25.2
21306,303PV34010,kyocera,KYOCERA LABEL OPERATION,usd,3.6
21307,303PV34020,kyocera,KYOCERA LABEL D,usd,1.2
21308,303PV37010,kyocera,KYOCERA SHAFT MAIN TRAY,usd,4.8
21309,303PV37020,kyocera,KYOCERA HOLDER TIMING BELT,usd,1.2
21310,303PV37030,kyocera,KYOCERA PLATE MIDDLE SENSOR,usd,1.2
21311,303PV39010,kyocera,KYOCERA MOUNT PWB,usd,24.0
21312,303PV46010,kyocera,KYOCERA WIRE INTERFACE,usd,26.4
21313,303PV46020,kyocera,KYOCERA WIRE SENSOR 1,usd,25.2
21314,303PV46030,kyocera,KYOCERA WIRE SENSOR 2,usd,25.2
21315,303PV46040,kyocera,KYOCERA WIRE SENSOR 3,usd,4.8
21316,303PV46050,kyocera,KYOCERA WIRE MOTOR 1,usd,25.2
21317,303PV46060,kyocera,KYOCERA WIRE MOTOR 2,usd,4.8
21318,303PV46070,kyocera,KYOCERA WIRE TRAY HP SENSOR,usd,1.2
21319,303PV46080,kyocera,KYOCERA WIRE CI SENSOR,usd,1.2
21320,303PV46090,kyocera,KYOCERA WIRE MID TRAY SENSOR,usd,4.8
21321,303PV46110,kyocera,KYOCERA WIRE ME SENSOR,usd,1.2
21322,303PV46120,kyocera,KYOCERA CONN.CORD ASSY MID TRAY SENSOR,usd,4.8
21323,303PV94010,kyocera,KYOCERA PARTS PWB DF MAIN ASSY SP,usd,85.2
21324,303PV94020,kyocera,KYOCERA PARTS ROLLER FEED LOWER SP,usd,8.4
21325,303PV94030,kyocera,KYOCERA PARTS ROLLER EXIT SP,usd,8.4
21326,303PW02030,kyocera,KYOCERA BASE RIGHT,usd,33.6
21327,303PW02120,kyocera,KYOCERA PARTITION FINISHER,usd,40.8
21328,303PW02150,kyocera,KYOCERA PLATE JOINT REAR,usd,3.6
21329,303PW02170,kyocera,KYOCERA FILM PARTITION,usd,1.2
21330,303PW02180,kyocera,KYOCERA COVER INTERLOCK SW,usd,3.6
21331,303PW02190,kyocera,KYOCERA MOUNT COVER INTERLOCK SW,usd,3.6
21332,303PW02200,kyocera,KYOCERA PLATE HOLDER EARTH,usd,3.6
21333,303PW02210,kyocera,KYOCERA FILM INTERLOCK,usd,1.2
21334,303PW04010,kyocera,KYOCERA COVER TOP,usd,45.6
21335,303PW04021,kyocera,KYOCERA COVER FRONT,usd,62.4
21336,303PW04030,kyocera,KYOCERA COVER FRONT OPEN,usd,36.0
21337,303PW04040,kyocera,KYOCERA COVER TOP B,usd,4.8
21338,303PW04050,kyocera,KYOCERA COVER REAR,usd,97.2
21339,303PW04060,kyocera,KYOCERA COVER FRONT LOWER,usd,37.2
21340,303PW04070,kyocera,KYOCERA COVER MAIN EXIT,usd,26.4
21341,303PW04080,kyocera,KYOCERA COVER LEFT LOWER,usd,34.8
21342,303PW04090,kyocera,KYOCERA COVER OPERATION,usd,3.6
21343,303PW04100,kyocera,KYOCERA LEVER SET SW,usd,1.2
21344,303PW04110,kyocera,KYOCERA LABEL COVER REAR,usd,1.2
21345,303PW07010,kyocera,KYOCERA GUIDE FEED UPPER,usd,4.8
21346,303PW07020,kyocera,KYOCERA GUIDE FEED LOWER,usd,4.8
21347,303PW07060,kyocera,KYOCERA GUIDE FEED REGIST,usd,4.8
21348,303PW07070,kyocera,KYOCERA MOUNT LOWER GUIDE FEED REAR,usd,3.6
21349,303PW07080,kyocera,KYOCERA SPRING-COMPRESSION REGIST,usd,1.2
21350,303PW07090,kyocera,KYOCERA SPRING-TORSION FEED,usd,1.2
21351,303PW07100,kyocera,KYOCERA PLATE  FEED REGIST,usd,3.6
21352,303PW07110,kyocera,KYOCERA HOLDER BEARING,usd,1.2
21353,303PW07120,kyocera,KYOCERA SHEET ROLLER FEED,usd,1.2
21354,303PW24010,kyocera,KYOCERA GUIDE SUB RIGHT,usd,22.8
21355,303PW24020,kyocera,KYOCERA GUIDE SUB EJECT,usd,24.0
21356,303PW24030,kyocera,KYOCERA GUIDE SUB LEFT OPEN,usd,25.2
21357,303PW24040,kyocera,KYOCERA GUIDE MIDDLE CONVEYING UPPER,usd,25.2
21358,303PW24060,kyocera,KYOCERA GUIDE MIDDLE CONVEYING LOWER,usd,26.4
21359,303PW24090,kyocera,KYOCERA GUIDE FEED SHIFT SUB,usd,22.8
21360,303PW24150,kyocera,KYOCERA STATIC-ELIMINATOR SUB EJECT,usd,3.6
21361,303PW24160,kyocera,KYOCERA ACTUATOR MIDDLE,usd,2.4
21362,303PW24170,kyocera,KYOCERA SPRING-TORSION MIDDLE,usd,1.2
21363,303PW28010,kyocera,KYOCERA GUIDE TURN,usd,3.6
21364,303PW31010,kyocera,KYOCERA MOUNT FEED IN DRIVE,usd,3.6
21365,303PW31020,kyocera,KYOCERA GEAR Z20 FEED UPPER,usd,1.2
21366,303PW31030,kyocera,KYOCERA GEAR Z25 FEED LOWER,usd,1.2
21367,303PW34010,kyocera,KYOCERA LABEL OPERATION,usd,3.6
21368,303PW34020,kyocera,KYOCERA LABEL A,usd,1.2
21369,303PW34030,kyocera,KYOCERA LABEL B,usd,1.2
21370,303PW34040,kyocera,KYOCERA LABEL D1,usd,1.2
21371,303PW34050,kyocera,KYOCERA LABEL D2,usd,1.2
21372,303PW34060,kyocera,KYOCERA LABEL D3,usd,1.2
21373,303PW34070,kyocera,KYOCERA LABEL CAUTION MAIN TRAY,usd,1.2
21374,303PW34080,kyocera,KYOCERA LABEL MANUAL STAPLER,usd,3.6
21375,303PW34090,kyocera,KYOCERA SHEET OPERATION,usd,1.2
21376,303PW34100,kyocera,KYOCERA LABEL DISPOSAL TANK,usd,1.2
21377,303PW35050,kyocera,KYOCERA GUIDE ASSY METRIC,usd,45.6
21378,303PW35110,kyocera,KYOCERA MOUNT DRIVE,usd,3.6
21379,303PW35120,kyocera,KYOCERA MOUNT PULSE DETECTION,usd,1.2
21380,303PW35130,kyocera,KYOCERA SLIT PUNCH,usd,1.2
21381,303PW35140,kyocera,KYOCERA GUIDE WIRE A,usd,4.8
21382,303PW35150,kyocera,KYOCERA GUIDE PUNCH FRONT,usd,3.6
21383,303PW35160,kyocera,KYOCERA SHAFT CAM DRIVE,usd,25.2
21384,303PW35180,kyocera,KYOCERA LEVER SHIFT,usd,1.2
21385,303PW35200,kyocera,KYOCERA CAM METRIC,usd,34.8
21386,303PW35210,kyocera,KYOCERA GEAR Z40S CAM DRIVE,usd,3.6
21387,303PW35220,kyocera,KYOCERA GEAR Z16S-Z51S IDLE,usd,3.6
21388,303PW35230,kyocera,KYOCERA SHAFT SHIFT,usd,1.2
21389,303PW35240,kyocera,KYOCERA COVER PAPER DETECTION SENSOR,usd,3.6
21390,303PW35250,kyocera,KYOCERA SPRING-COMPRESSION SHIFT,usd,1.2
21391,303PW35260,kyocera,KYOCERA GUIDE WIRE,usd,3.6
21392,303PW35270,kyocera,KYOCERA TANK DISPOSAL,usd,26.4
21393,303PW35280,kyocera,KYOCERA GUIDE DISPOSAL TANK,usd,22.8
21394,303PW35290,kyocera,KYOCERA MOUNT PUNCH MOVING MOTOR,usd,3.6
21395,303PW35310,kyocera,KYOCERA SPRING-COMPRESSION SHIFT B,usd,1.2
21396,303PW36010,kyocera,KYOCERA STAY MIDDLE TRAY,usd,25.2
21397,303PW36020,kyocera,KYOCERA GUIDE MIDDLE TRAY,usd,25.2
21398,303PW36021,kyocera,KYOCERA GUIDE MIDDLE TRAY,usd,25.2
21399,303PW36030,kyocera,KYOCERA CURSOR F MIDDLE TRAY,usd,1.2
21400,303PW36040,kyocera,KYOCERA CURSOR R MIDDLE TRAY,usd,1.2
21401,303PW36050,kyocera,KYOCERA SHAFT CURSOR,usd,3.6
21402,303PW36080,kyocera,KYOCERA SHAFT PADDLE A,usd,4.8
21403,303PW36090,kyocera,KYOCERA SHAFT UPPER GUIDE,usd,4.8
21404,303PW36100,kyocera,KYOCERA GUIDE PAPER PRESS F,usd,3.6
21405,303PW36110,kyocera,KYOCERA GUIDE PAPER PRESS R,usd,3.6
21406,303PW36120,kyocera,KYOCERA SHAFT PAPER PRESS,usd,3.6
21407,303PW36130,kyocera,KYOCERA SHAFT PADDLE B,usd,4.8
21408,303PW36140,kyocera,KYOCERA SHAFT UPPER EXIT DRIVE,usd,4.8
21409,303PW36160,kyocera,KYOCERA COVER MIDDLE TRAY WIRE,usd,1.2
21410,303PW36180,kyocera,KYOCERA BELT MIDDLE TRAY,usd,3.6
21411,303PW36210,kyocera,KYOCERA HOLDER PAPER STOPPER,usd,2.4
21412,303PW36220,kyocera,KYOCERA FILM PAPER STOPPER,usd,1.2
21413,303PW36240,kyocera,KYOCERA MOUNT PI UPPER GUIDE,usd,1.2
21414,303PW36250,kyocera,KYOCERA GUIDE PAPER STOPPER S,usd,3.6
21415,303PW36260,kyocera,KYOCERA LEVER GUIDE STOPPER F,usd,1.2
21416,303PW36270,kyocera,KYOCERA RATCHET LEVER GUIDE F,usd,1.2
21417,303PW36280,kyocera,KYOCERA SPRING GUIDE LEVER,usd,1.2
21418,303PW36290,kyocera,KYOCERA SLIDER PAPER STOPPER F,usd,3.6
21419,303PW36300,kyocera,KYOCERA SLIDER PAPER STOPPER R,usd,3.6
21420,303PW36310,kyocera,KYOCERA LEVER GUIDE STOPPER R,usd,1.2
21421,303PW36320,kyocera,KYOCERA RATCHET LEVER GUIDE R,usd,1.2
21422,303PW36330,kyocera,KYOCERA SHAFT PAPER STOPPER SHIFT,usd,3.6
21423,303PW36350,kyocera,KYOCERA GUIDE PAPER STOPPER C,usd,3.6
21424,303PW36360,kyocera,KYOCERA SPRING GUIDE STOPPER,usd,1.2
21425,303PW36370,kyocera,KYOCERA LEVER PAPER PRESS,usd,1.2
21426,303PW36380,kyocera,KYOCERA SPRING LEVER,usd,1.2
21427,303PW37020,kyocera,KYOCERA SHAFT MAIN TRAY,usd,4.8
21428,303PW37030,kyocera,KYOCERA FRAME MAIN TRAY CENTER,usd,27.6
21429,303PW37040,kyocera,KYOCERA TRAY MAIN,usd,30.0
21430,303PW37050,kyocera,KYOCERA MOUNT MAINTRAY SENSOR,usd,3.6
21431,303PW37060,kyocera,KYOCERA DETECTION PLATE,usd,1.2
21432,303PW37080,kyocera,KYOCERA FILM MAIN TRAY SENSOR,usd,1.2
21433,303PW37090,kyocera,KYOCERA SPRING MAIN TRAY,usd,1.2
21434,303PW38010,kyocera,KYOCERA BASE STAPLER UNIT,usd,26.4
21435,303PW38020,kyocera,KYOCERA BELT 898,usd,4.8
21436,303PW38030,kyocera,KYOCERA SHAFT STAPLER SHIFT,usd,3.6
21437,303PW38040,kyocera,KYOCERA PLATE STAPLER SHIFT,usd,3.6
21438,303PW38050,kyocera,KYOCERA PLATE STAPLER UNIT TENSION,usd,3.6
21439,303PW38060,kyocera,KYOCERA MOUNT PRINT STAPLER,usd,3.6
21440,303PW38070,kyocera,KYOCERA GUIDE STAPLER,usd,1.2
21441,303PW46010,kyocera,KYOCERA WIRE FRONT,usd,30.0
21442,303PW46020,kyocera,KYOCERA WIRE REAR RIGHT,usd,27.6
21443,303PW46030,kyocera,KYOCERA WIRE MOTOR JOINT,usd,22.8
21444,303PW46040,kyocera,KYOCERA WIRE SENSOR,usd,26.4
21445,303PW46041,kyocera,KYOCERA WIRE SENSOR,usd,26.4
21446,303PW46050,kyocera,KYOCERA WIRE MTRAY MOTOR,usd,3.6
21447,303PW46060,kyocera,KYOCERA WIRE MTRAY HP,usd,3.6
21448,303PW46070,kyocera,KYOCERA WIRE MTRAY FULL,usd,1.2
21449,303PW46080,kyocera,KYOCERA WIRE ME SENSOR,usd,1.2
21450,303PW46090,kyocera,KYOCERA WIRE FFC,usd,3.6
21451,303PW46520,kyocera,KYOCERA WIRE PH UNIT A,usd,3.6
21452,303PW46530,kyocera,KYOCERA WIRE PH UNIT B,usd,3.6
21453,303PW46540,kyocera,KYOCERA WIRE TANK FULL,usd,22.8
21454,303PW46550,kyocera,KYOCERA WIRE TANK SENSOR,usd,3.6
21455,303PW94010,kyocera,KYOCERA PARTS PWB DF MAIN ASSY SP,usd,84.0
21456,303PW94020,kyocera,KYOCERA PARTS MOTOR PUNCH SP,usd,45.6
21457,303PW94030,kyocera,KYOCERA PARTS ROLLER FEED LOWER SP,usd,8.4
21458,303PW94040,kyocera,KYOCERA PARTS ROLLER FEED UPPER SP,usd,8.4
21459,303PW94050,kyocera,KYOCERA PARTS ROLLER SUB EXIT SP,usd,8.4
21460,303PW94060,kyocera,KYOCERA PARTS ROLLER SUB CONVEYING SP,usd,7.2
21461,303PW94070,kyocera,KYOCERA PARTS ROLLER MIDDLE SP,usd,8.4
21462,303PW94080,kyocera,KYOCERA PARTS ROLLER EXIT SP,usd,8.4
21463,303PW94100,kyocera,KYOCERA PARTS PUNCH BASE METRIC ASSY SP,usd,104.4
21464,303PX02110,kyocera,KYOCERA GUIDE WIRE A,usd,3.6
21465,303PX02120,kyocera,KYOCERA LEVER RELEASE HOOK,usd,2.4
21466,303PX02130,kyocera,KYOCERA SPRING RELEASE HOOK,usd,1.2
21467,303PX02180,kyocera,KYOCERA GUIDE HOOK,usd,1.2
21468,303PX02240,kyocera,KYOCERA GUIDE WIRE B,usd,3.6
21469,303PX02290,kyocera,KYOCERA PLATE STAY RAIL,usd,1.2
21470,303PX02300,kyocera,KYOCERA PLATE REINFORCE FRONT,usd,1.2
21471,303PX02310,kyocera,KYOCERA FILM PWB,usd,1.2
21472,303PX04010,kyocera,KYOCERA COVER FRONT L,usd,26.4
21473,303PX04020,kyocera,KYOCERA COVER FRONT R,usd,25.2
21474,303PX04030,kyocera,KYOCERA COVER REAR L,usd,26.4
21475,303PX04040,kyocera,KYOCERA PARTITION FINISHER,usd,24.0
21476,303PX04060,kyocera,KYOCERA COVER UP L,usd,26.4
21477,303PX04070,kyocera,KYOCERA COVER UP R,usd,25.2
21478,303PX07010,kyocera,KYOCERA GUIDE FEED UP R,usd,24.0
21479,303PX07020,kyocera,KYOCERA GUIDE FEED MID R,usd,24.0
21480,303PX07030,kyocera,KYOCERA HOLDER FEED PULLEY,usd,1.2
21481,303PX07040,kyocera,KYOCERA SHAFT FEED PULLEY,usd,1.2
21482,303PX24010,kyocera,KYOCERA GUIDE FEED UP L,usd,24.0
21483,303PX24020,kyocera,KYOCERA GUIDE FEED LOW L,usd,4.8
21484,303PX24040,kyocera,KYOCERA GUIDE FEED LOW R,usd,6.0
21485,303PX24050,kyocera,KYOCERA ACTUATOR FEED,usd,1.2
21486,303PX28010,kyocera,KYOCERA LEVER EXIT A,usd,3.6
21487,303PX28030,kyocera,KYOCERA PAD EXIT,usd,1.2
21488,303PX28050,kyocera,KYOCERA MOUNT SOLENOID,usd,3.6
21489,303PX28060,kyocera,KYOCERA LEVER EXIT B,usd,1.2
21490,303PX28070,kyocera,KYOCERA MOUNT SENSOR,usd,3.6
21491,303PX28080,kyocera,KYOCERA SPRING EXIT,usd,1.2
21492,303PX28090,kyocera,KYOCERA GUIDE EXIT,usd,1.2
21493,303PX28100,kyocera,KYOCERA SPRING LEVER EXIT,usd,1.2
21494,303PX28110,kyocera,KYOCERA LEVER EXIT C,usd,1.2
21495,303PX28130,kyocera,KYOCERA SEAL SOLENOID,usd,1.2
21496,303PX31010,kyocera,KYOCERA GEAR FEED Z28R Z23S,usd,1.2
21497,303PX31020,kyocera,KYOCERA GEAR GUIDE UPPER,usd,2.4
21498,303PX31030,kyocera,KYOCERA PLATE GUIDE DRIVE FRONT,usd,24.0
21499,303PX31031,kyocera,KYOCERA PLATE GUIDE DRIVE FRONT,usd,24.0
21500,303PX31040,kyocera,KYOCERA PLATE GUIDE DRIVE REAR,usd,3.6
21501,303PX31080,kyocera,KYOCERA GEAR Z22S,usd,1.2
21502,303PX31090,kyocera,KYOCERA MOUNT MOTOR F,usd,3.6
21503,303PX31110,kyocera,KYOCERA GEAR Z40R Z14S,usd,1.2
21504,303PX31130,kyocera,KYOCERA BELT CONVEYING 296,usd,3.6
21505,303PX31140,kyocera,KYOCERA PULLEY 24 CONVEYING,usd,1.2
21506,303PX34010,kyocera,KYOCERA LABEL STAPLER,usd,1.2
21507,303PX36020,kyocera,KYOCERA GUIDE MIDDLE TRAY,usd,22.8
21508,303PX36030,kyocera,KYOCERA CURSOR FRONT,usd,1.2
21509,303PX36040,kyocera,KYOCERA CURSOR REAR,usd,1.2
21510,303PX36050,kyocera,KYOCERA HOLDER CURSOR F,usd,1.2
21511,303PX36060,kyocera,KYOCERA HOLDER CURSOR R,usd,1.2
21512,303PX36070,kyocera,KYOCERA SHAFT CURSOR,usd,3.6
21513,303PX36080,kyocera,KYOCERA GEAR Z45 P20,usd,1.2
21514,303PX36090,kyocera,KYOCERA BELT S2M-Z130,usd,3.6
21515,303PX36110,kyocera,KYOCERA MOUNT SENSOR A,usd,1.2
21516,303PX36120,kyocera,KYOCERA MOUNT SENSOR B,usd,1.2
21517,303PX36130,kyocera,KYOCERA MOUNT EXIT PULLEY,usd,1.2
21518,303PX36140,kyocera,KYOCERA SHAFT EXIT,usd,3.6
21519,303PX36510,kyocera,KYOCERA GUIDE CENTER F,usd,3.6
21520,303PX36530,kyocera,KYOCERA GUIDE CENTER R,usd,3.6
21521,303PX36540,kyocera,KYOCERA GEAR EXIT DRIVE,usd,1.2
21522,303PX36550,kyocera,KYOCERA ARM PRESS,usd,1.2
21523,303PX36570,kyocera,KYOCERA BELT EXIT PULLEY,usd,3.6
21524,303PX36580,kyocera,KYOCERA SPRING EXIT PULLEY,usd,1.2
21525,303PX36600,kyocera,KYOCERA SHAFT GUIDE PRESS,usd,4.8
21526,303PX36620,kyocera,KYOCERA SHAFT PULLEY DRIVE,usd,3.6
21527,303PX36630,kyocera,KYOCERA SHAFT EXIT PULLEY,usd,3.6
21528,303PX36640,kyocera,KYOCERA GEAR GUIDE PRESS,usd,1.2
21529,303PX36650,kyocera,KYOCERA SHAFT PADDLE,usd,3.6
21530,303PX36660,kyocera,KYOCERA HOLDER PADDLE,usd,1.2
21531,303PX36670,kyocera,KYOCERA PLATE PULSE PADDLE,usd,1.2
21532,303PX36690,kyocera,KYOCERA GUIDE UPPER,usd,22.8
21533,303PX36700,kyocera,KYOCERA SHEET PADDLE,usd,1.2
21534,303PX36710,kyocera,KYOCERA GUIDE PAPER STOPPER C,usd,3.6
21535,303PX36730,kyocera,KYOCERA GUIDE STOPPER FEED,usd,3.6
21536,303PX36770,kyocera,KYOCERA SPRING GUIDE STOPPER,usd,1.2
21537,303PX36780,kyocera,KYOCERA FILM STOPPER PLATE,usd,1.2
21538,303PX36840,kyocera,KYOCERA FILM PAPER STOPPER,usd,1.2
21539,303PX36850,kyocera,KYOCERA PLATE SHAFT HOLDER,usd,1.2
21540,303PX36860,kyocera,KYOCERA SPRING EARTH EXIT F,usd,1.2
21541,303PX36870,kyocera,KYOCERA SPRING EARTH EXIT R,usd,1.2
21542,303PX36880,kyocera,KYOCERA SPRING GUIDE UPPER,usd,1.2
21543,303PX36900,kyocera,KYOCERA SPACER BELT DRIVE,usd,1.2
21544,303PX37010,kyocera,KYOCERA TRAY A,usd,26.4
21545,303PX37020,kyocera,KYOCERA TRAY B,usd,3.6
21546,303PX37030,kyocera,KYOCERA TRAY C,usd,3.6
21547,303PX37040,kyocera,KYOCERA FRAME TRAY FRONT,usd,3.6
21548,303PX37050,kyocera,KYOCERA FRAME TRAY REAR,usd,3.6
21549,303PX37060,kyocera,KYOCERA RAIL MAIN TRAY,usd,2.4
21550,303PX37070,kyocera,KYOCERA HOLDER BELT,usd,1.2
21551,303PX37080,kyocera,KYOCERA MOUNT TRAY DRIVE,usd,4.8
21552,303PX37090,kyocera,KYOCERA GEAR 24,usd,1.2
21553,303PX37100,kyocera,KYOCERA SPRING TRAY DRIVE,usd,1.2
21554,303PX37110,kyocera,KYOCERA SHAFT TRAY,usd,3.6
21555,303PX37120,kyocera,KYOCERA PLATE PULLEY,usd,3.6
21556,303PX37130,kyocera,KYOCERA SPRING TENSION,usd,1.2
21557,303PX37140,kyocera,KYOCERA BELT S3M-Z104,usd,3.6
21558,303PX37150,kyocera,KYOCERA PULLEY 24 S3M,usd,1.2
21559,303PX37160,kyocera,KYOCERA STOPPER BELT,usd,1.2
21560,303PX37170,kyocera,KYOCERA PULLEY BELT STOPPER,usd,1.2
21561,303PX37180,kyocera,KYOCERA PLATE TRAY RAIL,usd,1.2
21562,303PX38010,kyocera,KYOCERA MOUNT STAPLER,usd,3.6
21563,303PX38020,kyocera,KYOCERA PLATE STAPLER SHIFT,usd,24.0
21564,303PX38030,kyocera,KYOCERA BELT STAPLER SHIFT,usd,3.6
21565,303PX38040,kyocera,KYOCERA SHAFT STAPLER SHIFT,usd,3.6
21566,303PX38050,kyocera,KYOCERA STOPPER STAPLER MOUNT,usd,1.2
21567,303PX38060,kyocera,KYOCERA SLIDER MOUNT STAPLER,usd,3.6
21568,303PX38070,kyocera,KYOCERA PULLEY MOUNT STAPLER,usd,1.2
21569,303PX38080,kyocera,KYOCERA COLLAR STAPLER,usd,1.2
21570,303PX38090,kyocera,KYOCERA RAIL STAPLER SHIFT,usd,3.6
21571,303PX38100,kyocera,KYOCERA PLATE STAPLER DRIVE,usd,3.6
21572,303PX38120,kyocera,KYOCERA GUIDE STAPLER WIRE,usd,3.6
21573,303PX38140,kyocera,KYOCERA PLATE BELT TENSION,usd,3.6
21574,303PX38150,kyocera,KYOCERA HOLDER STAPLER,usd,1.2
21575,303PX38170,kyocera,KYOCERA FILM STAPLER,usd,1.2
21576,303PX39010,kyocera,KYOCERA MOUNT WIRE GUIDE,usd,1.2
21577,303PX39020,kyocera,KYOCERA GUIDE PWB WIRE,usd,3.6
21578,303PX46010,kyocera,KYOCERA WIRE INTERFACE,usd,31.2
21579,303PX46020,kyocera,KYOCERA WIRE MOTOR,usd,24.0
21580,303PX46030,kyocera,KYOCERA WIRE SENSOR,usd,25.2
21581,303PX46040,kyocera,KYOCERA WIRE FRONT,usd,4.8
21582,303PX46050,kyocera,KYOCERA WIRE PAPER HOLD,usd,3.6
